composer,composerLabel,birth,death,countryLabel
http://www.wikidata.org/entity/Q178415,William Henry Bell,1873-08-20T00:00:00Z,1946-04-13T00:00:00Z,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q178657,Benedikt Schack,1758-02-07T00:00:00Z,1826-12-10T00:00:00Z,Austrian Empire
http://www.wikidata.org/entity/Q178698,W. H. Auden,1907-02-21T00:00:00Z,1973-09-29T00:00:00Z,United States
http://www.wikidata.org/entity/Q178698,W. H. Auden,1907-02-21T00:00:00Z,1973-09-29T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q178708,Raimonds Pauls,1936-01-12T00:00:00Z,,Latvia
http://www.wikidata.org/entity/Q178922,Andrew Weatherall,1963-04-06T00:00:00Z,2020-02-17T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q178963,Fereydoun Farrokhzad,1938-10-07T00:00:00Z,1992-08-03T00:00:00Z,Iran
http://www.wikidata.org/entity/Q179026,Large Professor,1973-03-21T00:00:00Z,,United States
http://www.wikidata.org/entity/Q179108,Harry Escott,1976-09-09T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q25047,Espen Rud,1948-01-29T00:00:00Z,,Norway
http://www.wikidata.org/entity/Q25080,Ilya Oleynikov,1947-07-10T00:00:00Z,2012-11-11T00:00:00Z,Russia
http://www.wikidata.org/entity/Q25089,Woody Allen,1935-11-30T00:00:00Z,,United States
http://www.wikidata.org/entity/Q25106,Fabrizio De André,1940-02-18T00:00:00Z,1999-01-11T00:00:00Z,Italy
http://www.wikidata.org/entity/Q25106,Fabrizio De André,1940-02-18T00:00:00Z,1999-01-11T00:00:00Z,Kingdom of Italy
http://www.wikidata.org/entity/Q25147,Franco Battiato,1945-03-23T00:00:00Z,2021-05-18T00:00:00Z,Italy
http://www.wikidata.org/entity/Q25153,Angelo Branduardi,1950-02-12T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q25178,Daniele Luppi,,,Italy
http://www.wikidata.org/entity/Q25529,Eric Stuart,1967-10-18T00:00:00Z,,United States
http://www.wikidata.org/entity/Q25529,Eric Stuart,1968-10-18T00:00:00Z,,United States
http://www.wikidata.org/entity/Q25770,Juliana Hatfield,1967-07-27T00:00:00Z,,United States
http://www.wikidata.org/entity/Q25806,Kastro Zizo,1984-05-21T00:00:00Z,,Albania
http://www.wikidata.org/entity/Q25872,Alexander Glazunov,1865-08-10T00:00:00Z,1936-03-21T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q25872,Alexander Glazunov,1865-08-10T00:00:00Z,1936-03-21T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q25930,Paul von Klenau,1883-02-11T00:00:00Z,1946-08-31T00:00:00Z,Kingdom of Denmark
http://www.wikidata.org/entity/Q25948,Richard Kleinmichel,1846-12-31T00:00:00Z,1901-08-18T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q25948,Richard Kleinmichel,1846-12-31T00:00:00Z,1901-08-19T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q26550,Svetozár Stračina,1940-12-03T00:00:00Z,1996-02-26T00:00:00Z,Slovakia
http://www.wikidata.org/entity/Q26625,Marc Anthony,1968-09-16T00:00:00Z,,United States
http://www.wikidata.org/entity/Q26931,Evaristo Felice Dall'Abaco,1675-07-12T00:00:00Z,1742-07-12T00:00:00Z,Republic of Venice
http://www.wikidata.org/entity/Q26933,Pete Townshend,1945-05-19T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q28122,Cornelia Tăutu,1938-03-10T00:00:00Z,2019-03-24T00:00:00Z,Romania
http://www.wikidata.org/entity/Q124102,Paul Sacher,1906-04-28T00:00:00Z,1999-05-26T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q124148,Michael Jarrell,1958-10-08T00:00:00Z,,Switzerland
http://www.wikidata.org/entity/Q124166,Fritz Brun,1878-08-18T00:00:00Z,1959-11-29T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q67425,James Kwast,1852-11-23T00:00:00Z,1927-10-31T00:00:00Z,Germany
http://www.wikidata.org/entity/Q67425,James Kwast,1852-11-23T00:00:00Z,1927-10-31T00:00:00Z,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q67473,Iwan Müller,1786-12-14T00:00:00Z,1854-02-04T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q153579,Stephen Sondheim,1930-03-22T00:00:00Z,2021-11-26T00:00:00Z,United States
http://www.wikidata.org/entity/Q153611,Isang Yun,1917-09-17T00:00:00Z,1995-11-03T00:00:00Z,Germany
http://www.wikidata.org/entity/Q153611,Isang Yun,1917-09-17T00:00:00Z,1995-11-03T00:00:00Z,South Korea
http://www.wikidata.org/entity/Q123684,Barry De Vorzon,1934-07-31T00:00:00Z,,United States
http://www.wikidata.org/entity/Q123718,Géo Voumard,1920-12-02T00:00:00Z,2008-09-03T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q123775,Annette Thoma,1886-01-23T00:00:00Z,1974-11-26T00:00:00Z,Germany
http://www.wikidata.org/entity/Q123824,Helmut Bornefeld,1906-12-14T00:00:00Z,1990-02-11T00:00:00Z,Germany
http://www.wikidata.org/entity/Q123829,George Gershwin,1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,United States
http://www.wikidata.org/entity/Q123889,Otto Keller,1875-09-02T00:00:00Z,1931-03-26T00:00:00Z,Germany
http://www.wikidata.org/entity/Q123910,Frank Martin,1890-09-15T00:00:00Z,1974-11-21T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q123913,David Brandes,1968-12-09T00:00:00Z,,Switzerland
http://www.wikidata.org/entity/Q123956,Theodor Elze,1823-07-17T00:00:00Z,1900-06-27T00:00:00Z,Kingdom of Prussia
http://www.wikidata.org/entity/Q123978,Dieter Kreidler,1943-01-01T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q124052,Fridolin Sicher,1490-03-15T00:00:00Z,1546-06-23T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q124092,Klaus Huber,1924-11-30T00:00:00Z,2017-10-02T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q66448,Paul Bekker,1882-09-11T00:00:00Z,1937-03-07T00:00:00Z,German Empire
http://www.wikidata.org/entity/Q66448,Paul Bekker,1882-09-11T00:00:00Z,1937-03-07T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q66467,Hermann Zumpe,1850-04-09T00:00:00Z,1903-09-04T00:00:00Z,Kingdom of Saxony
http://www.wikidata.org/entity/Q66488,Christoph Wolff,1940-05-24T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q66565,Conrad Ansorge,1862-10-15T00:00:00Z,1930-02-13T00:00:00Z,Germany
http://www.wikidata.org/entity/Q66771,Jasmin Tabatabai,1967-06-08T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q66771,Jasmin Tabatabai,1967-06-08T00:00:00Z,,Iran
http://www.wikidata.org/entity/Q66771,Jasmin Tabatabai,1967-06-08T00:00:00Z,,West Germany
http://www.wikidata.org/entity/Q66818,Sophie Menter,1846-07-29T00:00:00Z,1918-02-23T00:00:00Z,Kingdom of Bavaria
http://www.wikidata.org/entity/Q66874,Hermann Grädener,1844-05-08T00:00:00Z,1929-09-15T00:00:00Z,Austria
http://www.wikidata.org/entity/Q66874,Hermann Grädener,1844-05-08T00:00:00Z,1929-09-15T00:00:00Z,Germany
http://www.wikidata.org/entity/Q66891,Friedrich Grützmacher,1832-03-01T00:00:00Z,1903-02-23T00:00:00Z,Duchy of Anhalt
http://www.wikidata.org/entity/Q66897,Q66897,1887-08-18T00:00:00Z,1973-09-16T00:00:00Z,Germany
http://www.wikidata.org/entity/Q67025,Woldemar Bargiel,1828-10-03T00:00:00Z,1897-02-23T00:00:00Z,Kingdom of Prussia
http://www.wikidata.org/entity/Q67025,Woldemar Bargiel,1828-10-03T00:00:00Z,1897-02-23T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q67176,"Henry I, Count of Anhalt",1170-01-01T00:00:00Z,1252-01-01T00:00:00Z,Holy Roman Empire
http://www.wikidata.org/entity/Q67366,Johann Christoph Altnickol,1719-01-01T00:00:00Z,1759-07-25T00:00:00Z,Germany
http://www.wikidata.org/entity/Q67372,Chris Liebing,1968-12-11T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q285254,Allan Holdsworth,1946-08-06T00:00:00Z,2017-04-15T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q189599,Keith Richards,1943-12-18T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q189681,Zeno Vancea,1900-10-08T00:00:00Z,1990-01-15T00:00:00Z,Romania
http://www.wikidata.org/entity/Q189729,Philip Glass,1937-01-31T00:00:00Z,,United States
http://www.wikidata.org/entity/Q189766,Luigi Boccherini,1743-02-19T00:00:00Z,1805-05-28T00:00:00Z,Republic of Lucca
http://www.wikidata.org/entity/Q190151,Bruce Dickinson,1958-08-07T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q190251,Richard Wright,1943-07-28T00:00:00Z,2008-09-15T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q190576,Matt Bellamy,1978-06-09T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q190933,Anton Webern,1883-12-03T00:00:00Z,1945-09-15T00:00:00Z,Austria
http://www.wikidata.org/entity/Q191408,Francis Poulenc,1899-01-07T00:00:00Z,1963-01-30T00:00:00Z,France
http://www.wikidata.org/entity/Q191499,Scott Joplin,1867-01-01T00:00:00Z,1917-04-01T00:00:00Z,United States
http://www.wikidata.org/entity/Q191499,Scott Joplin,1868-03-31T00:00:00Z,1917-04-01T00:00:00Z,United States
http://www.wikidata.org/entity/Q191499,Scott Joplin,1868-11-24T00:00:00Z,1917-04-01T00:00:00Z,United States
http://www.wikidata.org/entity/Q191644,Eva Green,1980-07-06T00:00:00Z,,France
http://www.wikidata.org/entity/Q72703,Edmund Kretschmer,1830-08-31T00:00:00Z,1908-09-13T00:00:00Z,Germany
http://www.wikidata.org/entity/Q72716,Pino Presti,1943-08-23T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q72984,Bing Crosby,1903-05-03T00:00:00Z,1977-10-14T00:00:00Z,United States
http://www.wikidata.org/entity/Q73193,Johann Anastasius Freylinghausen,1670-12-02T00:00:00Z,1739-02-12T00:00:00Z,Germany
http://www.wikidata.org/entity/Q73306,Ferdinand Küchler,1867-07-14T00:00:00Z,1937-10-24T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q73463,Miguel,1985-10-23T00:00:00Z,,United States
http://www.wikidata.org/entity/Q152043,Mstislav Rostropovich,1927-03-27T00:00:00Z,2007-04-27T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q152078,Max Marschalk,1863-07-04T00:00:00Z,1940-08-24T00:00:00Z,German Reich
http://www.wikidata.org/entity/Q152080,Michail Ignátieff,1910-02-05T00:00:00Z,1991-01-01T00:00:00Z,Germany
http://www.wikidata.org/entity/Q152266,Susana Baca,1944-05-24T00:00:00Z,,Peru
http://www.wikidata.org/entity/Q152293,Aram Khachaturian,1903-06-06T00:00:00Z,1978-05-01T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q152330,James Fauntleroy II,1984-05-16T00:00:00Z,,United States
http://www.wikidata.org/entity/Q152388,Theodor W. Adorno,1903-09-11T00:00:00Z,1969-08-06T00:00:00Z,United States
http://www.wikidata.org/entity/Q152388,Theodor W. Adorno,1903-09-11T00:00:00Z,1969-08-06T00:00:00Z,Switzerland
http://www.wikidata.org/entity/Q152388,Theodor W. Adorno,1903-09-11T00:00:00Z,1969-08-06T00:00:00Z,Austria
http://www.wikidata.org/entity/Q152388,Theodor W. Adorno,1903-09-11T00:00:00Z,1969-08-06T00:00:00Z,Germany
http://www.wikidata.org/entity/Q152388,Theodor W. Adorno,1903-09-11T00:00:00Z,1969-08-06T00:00:00Z,German Empire
http://www.wikidata.org/entity/Q152479,August Enna,1859-05-13T00:00:00Z,1939-08-03T00:00:00Z,Kingdom of Denmark
http://www.wikidata.org/entity/Q152480,"Joseph I, Holy Roman Emperor",1678-07-26T00:00:00Z,1711-04-17T00:00:00Z,Habsburg monarchy
http://www.wikidata.org/entity/Q152505,Leonard Bernstein,1918-08-25T00:00:00Z,1990-10-14T00:00:00Z,United States
http://www.wikidata.org/entity/Q152880,Iannis Xenakis,1922-05-29T00:00:00Z,2001-02-04T00:00:00Z,Greece
http://www.wikidata.org/entity/Q152880,Iannis Xenakis,1922-05-29T00:00:00Z,2001-02-04T00:00:00Z,France
http://www.wikidata.org/entity/Q153141,Scatman John,1942-03-13T00:00:00Z,1999-12-03T00:00:00Z,United States
http://www.wikidata.org/entity/Q153172,Vangelis,1943-03-29T00:00:00Z,2022-05-17T00:00:00Z,Greece
http://www.wikidata.org/entity/Q153173,Gerhard Jussenhoven,1911-01-30T00:00:00Z,2006-07-13T00:00:00Z,Germany
http://www.wikidata.org/entity/Q153300,Paco de Lucía,1947-12-21T00:00:00Z,2014-02-25T00:00:00Z,Spain
http://www.wikidata.org/entity/Q153455,Heinrich Biber,1644-08-12T00:00:00Z,1704-05-03T00:00:00Z,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,1933-11-23T00:00:00Z,2020-03-29T00:00:00Z,Poland
http://www.wikidata.org/entity/Q153504,Jon Kelly,1953-01-01T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q133942,Marek Kopelent,1932-04-28T00:00:00Z,2023-03-12T00:00:00Z,Czech Republic
http://www.wikidata.org/entity/Q133942,Marek Kopelent,1932-04-28T00:00:00Z,2023-03-12T00:00:00Z,Czechoslovakia
http://www.wikidata.org/entity/Q72019,Carl Friedrich Weitzmann,1808-08-10T00:00:00Z,1880-11-07T00:00:00Z,Germany
http://www.wikidata.org/entity/Q72123,Robert Heger,1886-08-19T00:00:00Z,1978-01-14T00:00:00Z,Germany
http://www.wikidata.org/entity/Q72123,Robert Heger,1886-08-19T00:00:00Z,1978-01-15T00:00:00Z,Germany
http://www.wikidata.org/entity/Q72135,Kristina Bach,1962-04-07T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q72136,Heinrich Lichner,1829-03-06T00:00:00Z,1898-01-07T00:00:00Z,Kingdom of Prussia
http://www.wikidata.org/entity/Q72295,Marco Minnemann,1970-12-24T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q72483,Wilhelm Friedrich Wieprecht,1802-08-10T00:00:00Z,1872-08-04T00:00:00Z,Kingdom of Prussia
http://www.wikidata.org/entity/Q72543,Charles Koechlin,1867-11-27T00:00:00Z,1950-12-31T00:00:00Z,France
http://www.wikidata.org/entity/Q72612,Eva Wagner-Pasquier,1945-04-14T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q72684,Carl Friedrich Zöllner,1800-03-17T00:00:00Z,1860-09-25T00:00:00Z,Saxe-Weimar-Eisenach
http://www.wikidata.org/entity/Q72684,Carl Friedrich Zöllner,1800-05-17T00:00:00Z,1860-09-25T00:00:00Z,Saxe-Weimar-Eisenach
http://www.wikidata.org/entity/Q179171,Benji Hughes,1975-01-01T00:00:00Z,,United States
http://www.wikidata.org/entity/Q179263,Niño Josele,1974-02-23T00:00:00Z,,Spain
http://www.wikidata.org/entity/Q179277,Giovanni Pierluigi da Palestrina,1525-01-01T00:00:00Z,1594-02-02T00:00:00Z,Papal States
http://www.wikidata.org/entity/Q179463,Sion Sono,1961-12-18T00:00:00Z,,Japan
http://www.wikidata.org/entity/Q179516,Paolo Conte,1937-01-06T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q179540,Mikhail Scherbakov,1963-03-27T00:00:00Z,,Russia
http://www.wikidata.org/entity/Q179593,Danja,1982-02-22T00:00:00Z,,United States
http://www.wikidata.org/entity/Q179593,Danja,1982-04-11T00:00:00Z,,United States
http://www.wikidata.org/entity/Q179631,Edward Elgar,1857-06-02T00:00:00Z,1934-02-23T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q179644,Boris Yoffe,1968-12-21T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q179682,Björn Ulvaeus,1945-04-25T00:00:00Z,,Sweden
http://www.wikidata.org/entity/Q180026,Petrus de Cruce,1270-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/f6708a79a88109842d6a6d2908d31671,France
http://www.wikidata.org/entity/Q180224,Lenny Kravitz,1964-05-26T00:00:00Z,,United States
http://www.wikidata.org/entity/Q180227,Ennemond Gaultier,1575-01-01T00:00:00Z,1651-12-11T00:00:00Z,France
http://www.wikidata.org/entity/Q78323,Martin Rinkart,1586-04-23T00:00:00Z,1649-12-08T00:00:00Z,
http://www.wikidata.org/entity/Q78323,Martin Rinkart,1586-04-24T00:00:00Z,1649-12-08T00:00:00Z,
http://www.wikidata.org/entity/Q78451,Joseph Ahrens,1904-04-17T00:00:00Z,1997-12-21T00:00:00Z,Germany
http://www.wikidata.org/entity/Q192114,Jon Lord,1941-06-09T00:00:00Z,2012-07-16T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q192185,Aaron Copland,1900-11-14T00:00:00Z,1990-12-02T00:00:00Z,United States
http://www.wikidata.org/entity/Q192260,Yngwie Malmsteen,1963-06-30T00:00:00Z,,Sweden
http://www.wikidata.org/entity/Q192359,João Gilberto,1931-06-10T00:00:00Z,2019-07-06T00:00:00Z,Brazil
http://www.wikidata.org/entity/Q192402,Rufus Wainwright,1973-07-22T00:00:00Z,,Canada
http://www.wikidata.org/entity/Q192402,Rufus Wainwright,1973-07-22T00:00:00Z,,United States
http://www.wikidata.org/entity/Q192465,Chick Corea,1941-06-12T00:00:00Z,2021-02-09T00:00:00Z,United States
http://www.wikidata.org/entity/Q192474,Jeff Beck,1944-06-24T00:00:00Z,2023-01-10T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q192506,Vladimir Horowitz,1903-10-01T00:00:00Z,1989-11-05T00:00:00Z,United States
http://www.wikidata.org/entity/Q192506,Vladimir Horowitz,1903-10-01T00:00:00Z,1989-11-05T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q192506,Vladimir Horowitz,1903-10-01T00:00:00Z,1989-11-05T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q192515,Jason Mraz,1977-06-23T00:00:00Z,,United States
http://www.wikidata.org/entity/Q192529,Andrés Segovia,1893-02-21T00:00:00Z,1987-06-03T00:00:00Z,Spain
http://www.wikidata.org/entity/Q192587,Duffy,1984-06-23T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q192668,Nick Cave,1957-09-22T00:00:00Z,,Australia
http://www.wikidata.org/entity/Q192936,Q192936,1944-01-27T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q192958,Carlo Gesualdo,1566-03-18T00:00:00Z,1613-09-08T00:00:00Z,Kingdom of Naples
http://www.wikidata.org/entity/Q193273,Goran Bregović,1950-03-22T00:00:00Z,,France
http://www.wikidata.org/entity/Q193283,Q193283,1876-11-23T00:00:00Z,1946-11-14T00:00:00Z,Spain
http://www.wikidata.org/entity/Q193338,Danny Elfman,1953-05-29T00:00:00Z,,United States
http://www.wikidata.org/entity/Q193397,Steve Vai,1960-06-06T00:00:00Z,,United States
http://www.wikidata.org/entity/Q193534,Sertab Erener,1964-12-04T00:00:00Z,,Turkey
http://www.wikidata.org/entity/Q193645,Quincy Jones,1933-03-14T00:00:00Z,2024-11-03T00:00:00Z,United States
http://www.wikidata.org/entity/Q193673,Muzio Clementi,1752-01-23T00:00:00Z,1832-03-10T00:00:00Z,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q193744,Tori Amos,1963-08-22T00:00:00Z,,United States
http://www.wikidata.org/entity/Q193815,Ryan Gosling,1980-11-12T00:00:00Z,,Canada
http://www.wikidata.org/entity/Q193958,Alejandro Fuentes,1987-11-05T00:00:00Z,,Norway
http://www.wikidata.org/entity/Q194007,Robin Mallapert,1538-01-01T00:00:00Z,1553-01-01T00:00:00Z,France
http://www.wikidata.org/entity/Q194045,Steven Tyler,1948-03-26T00:00:00Z,,United States
http://www.wikidata.org/entity/Q194187,Sade Adu,1959-01-16T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q194287,Joe Satriani,1956-07-15T00:00:00Z,,United States
http://www.wikidata.org/entity/Q194333,Billy Joel,1949-05-09T00:00:00Z,,United States
http://www.wikidata.org/entity/Q194436,Jules Massenet,1842-05-12T00:00:00Z,1912-08-13T00:00:00Z,France
http://www.wikidata.org/entity/Q194715,Toupie Lowther,1874-04-15T00:00:00Z,1944-12-30T00:00:00Z,United Kingdom
http://www.wikidata.org/entity/Q194797,Joscelyn Godwin,1945-01-16T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q194798,Daesung,1989-04-26T00:00:00Z,,South Korea
http://www.wikidata.org/entity/Q194917,Nikolay Baskov,1976-10-15T00:00:00Z,,Russia
http://www.wikidata.org/entity/Q194917,Nikolay Baskov,1976-10-15T00:00:00Z,,Soviet Union
http://www.wikidata.org/entity/Q194964,Symbolyc One,1976-08-03T00:00:00Z,,United States
http://www.wikidata.org/entity/Q195050,Q195050,1883-02-16T00:00:00Z,1967-12-23T00:00:00Z,France
http://www.wikidata.org/entity/Q195067,Yasuhide Ito,1960-12-07T00:00:00Z,,Japan
http://www.wikidata.org/entity/Q195114,Willem Pijper,1894-09-08T00:00:00Z,1947-03-18T00:00:00Z,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q195171,Al Sears,1910-02-22T00:00:00Z,1990-03-23T00:00:00Z,United States
http://www.wikidata.org/entity/Q195301,Oskar Kolberg,1814-02-22T00:00:00Z,1890-06-03T00:00:00Z,Poland
http://www.wikidata.org/entity/Q195301,Oskar Kolberg,1814-02-22T00:00:00Z,1890-06-03T00:00:00Z,Austria–Hungary
http://www.wikidata.org/entity/Q195301,Oskar Kolberg,1814-02-22T00:00:00Z,1890-06-03T00:00:00Z,Duchy of Warsaw
http://www.wikidata.org/entity/Q195301,Oskar Kolberg,1814-02-22T00:00:00Z,1890-06-03T00:00:00Z,Congress Poland
http://www.wikidata.org/entity/Q195522,Ahmad Zahir,1946-06-14T00:00:00Z,1979-06-14T00:00:00Z,Afghanistan
http://www.wikidata.org/entity/Q195773,Alexey Rybnikov,1945-07-17T00:00:00Z,,Russia
http://www.wikidata.org/entity/Q195773,Alexey Rybnikov,1945-07-17T00:00:00Z,,Soviet Union
http://www.wikidata.org/entity/Q195788,Yasmine Hamdan,1976-01-01T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q195788,Yasmine Hamdan,1976-01-01T00:00:00Z,,Lebanon
http://www.wikidata.org/entity/Q195795,Hyun Jae-myung,1902-12-08T00:00:00Z,1960-10-16T00:00:00Z,South Korea
http://www.wikidata.org/entity/Q195795,Hyun Jae-myung,1902-12-08T00:00:00Z,1960-10-16T00:00:00Z,Korean Empire
http://www.wikidata.org/entity/Q195795,Hyun Jae-myung,1902-12-08T00:00:00Z,1960-10-16T00:00:00Z,Empire of Japan
http://www.wikidata.org/entity/Q195817,Lev Zhurbin,1978-08-18T00:00:00Z,,United States
http://www.wikidata.org/entity/Q195817,Lev Zhurbin,1978-08-18T00:00:00Z,,Russia
http://www.wikidata.org/entity/Q195860,Vladimir Rubin,1924-08-05T00:00:00Z,2019-10-27T00:00:00Z,Russia
http://www.wikidata.org/entity/Q195860,Vladimir Rubin,1924-08-05T00:00:00Z,2019-10-27T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q195879,Theo Brandmüller,1948-02-02T00:00:00Z,2012-11-26T00:00:00Z,Germany
http://www.wikidata.org/entity/Q196267,Antonio Spadavecchia,1907-06-03T00:00:00Z,1988-02-07T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q196503,Hansraj Behl,1916-11-19T00:00:00Z,1984-01-01T00:00:00Z,India
http://www.wikidata.org/entity/Q196503,Hansraj Behl,1916-11-19T00:00:00Z,1984-01-01T00:00:00Z,British Raj
http://www.wikidata.org/entity/Q196503,Hansraj Behl,1916-11-19T00:00:00Z,1984-01-01T00:00:00Z,Dominion of India
http://www.wikidata.org/entity/Q197086,Zeynep Gedizlioğlu,1977-12-04T00:00:00Z,,Turkey
